VideoID,Title,UploadDate,Description,Duration,Views,Likes,Dislikes,Comments,URL
6zQhLOw1nw8,Should You Do COD Commentaries In 2016????,2015-12-02 23:51:26+00:00,"Should you do COD commentaries in 2016?


-------------------------------------------------------------------------------------------------------------
→→ FOLLOW FOR GOOD LUCK→→ https://twitter.com/MrBeastYT

→ →FACEBOOK→ https://www.facebook.com/MrBeast6000
------------------------------------------------------------------------------------------------------------

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝
╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗",PT3M47S,59152,1447,0,281,https://www.youtube.com/watch?v=6zQhLOw1nw8
mfvi_jgdVqE,THINGS I HATE #1,2015-12-02 01:20:16+00:00,"I am a spoiled white kid that complains about first world problems.


-------------------------------------------------------------------------------------------------------------
→→ FOLLOW FOR GOOD LUCK→→ https://twitter.com/MrBeastYT

→ →FACEBOOK→ https://www.facebook.com/MrBeast6000
------------------------------------------------------------------------------------------------------------

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝
╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚",PT3M40S,487649,15902,0,1665,https://www.youtube.com/watch?v=mfvi_jgdVqE
zExxMxcoJ6A,Worst MrBeast6000 Intros?? (Fan Made!),2015-11-30 21:38:00+00:00,"Intros used in the video (Not In Order)
https://www.youtube.com/watch?v=NduxYxtlRCE
http://youtube.com/watch?v=bl6QUCX8J8o
https://www.youtube.com/watch?v=0lmA2xG9QMo
https://www.youtube.com/watch?v=A8Rc4WzaOdw
https://www.youtube.com/watch?v=7es8ze5bqU8
https://www.youtube.com/watch?v=sedfyOWw2ng
-------------------------------------------------------------------------------------------------------------
→→ FOLLOW FOR GOOD LUCK→→ https://twitter.com/MrBeastYT

→ →FACEBOOK→ https://www.facebook.",PT2M13S,494389,13401,0,1611,https://www.youtube.com/watch?v=zExxMxcoJ6A
hD_Af6W2qug,Dear Razer Can I Have My 70$ Back?????,2015-11-29 21:10:16+00:00,"Incase you are wondering why the thumbnail sucks, it is because when I reset my computer I lost photoshop.",PT2M59S,7608535,349883,0,24569,https://www.youtube.com/watch?v=hD_Af6W2qug
XOtTKQujlkI,"How Many People Get The Golden Play Button? (1,000,000 Subscribers)",2015-11-28 00:45:38+00:00,"Have you ever wondered how many people have a golden play button on youtube? Well in this video I cover all the people with over 1 million subscribers!

-------------------------------------------------------------------------------------------------------------
→→ FOLLOW FOR GOOD LUCK→→ https://twitter.com/MrBeastYT

→ →FACEBOOK→ https://www.facebook.com/MrBeast6000
------------------------------------------------------------------------------------------------------------

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
",PT3M,157575,3922,0,556,https://www.youtube.com/watch?v=XOtTKQujlkI
dRqthQ2Mc_0,"Spam404 Has Terminated 5,000,000 Videos (Including Pewdiepie)",2015-11-26 17:36:51+00:00,"Spam404 is a popular twitter account that also has a website that is responsible for the removal of over 5,000,000 youtube videos. Some of the more popular youtubers they have affected are pewdiepie, zzgrizz, pamaj, vannoss, and more.

-------------------------------------------------------------------------------------------------------------
→→ FOLLOW FOR GOOD LUCK→→ https://twitter.com/MrBeastYT

→ →FACEBOOK→ https://www.facebook.com/MrBeast6000
-----------------------------------------------",PT2M23S,115311,2740,0,286,https://www.youtube.com/watch?v=dRqthQ2Mc_0
8TFq_vvO_Wg,MrBeast6000's First Video (So Bad lol),2015-11-19 21:29:40+00:00,"This is the first video I uploaded to this channel!
-------------------------------------------------------------------------------------------------------------
→→ FOLLOW FOR GOOD LUCK→→ https://twitter.com/MrBeastYT

→ →FACEBOOK→ https://www.facebook.com/MrBeast6000
------------------------------------------------------------------------------------------------------------

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝
╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ ",PT3M7S,14153487,535772,0,34903,https://www.youtube.com/watch?v=8TFq_vvO_Wg
oo8ve4Ldpck,The Evolution Of My Youtube Banners,2015-11-18 21:16:57+00:00,"Watch to see how my banner evolved over the years boyz.

EXPAND TO SEE THE MAKERS

These are the guys who made a couple of these.

Rich Gaming - http://t.co/swyRa2efw4
Guy who made last one - https://www.youtube.com/user/BuzzerTech

Shout out to zapped and dank memes. They also made me a couple :)",PT59S,75516,2457,0,392,https://www.youtube.com/watch?v=oo8ve4Ldpck
sKn8Tbp2a-4,"Shark Tank Most Successful Products, Entrepreneurs, Or Businesses 2015",2015-11-08 19:33:42+00:00,"These are the most successful products, Entrepreneurs, or Business ever to be on shark tank. Some of the sharks hated these products but now that they are making millions we will see who got the last laugh.
→→ FOLLOW FOR GOOD LUCK→→ https://twitter.com/MrBeastYT

 Kevin O'Leary, Barbara Corcoran, Daymond John, and Robert Herjavec are the investors

The most expensive deal ever on shark tank is scrub daddy.

→FACEBOOK→ https://www.facebook.com/MrBeast6000

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ ",PT4M54S,148476,1367,0,186,https://www.youtube.com/watch?v=sKn8Tbp2a-4
g0IrVKXIbmE,PSYCHO FRIEND SMASHES MY LAPTOP! (Mc Juggernuggets Parody),2015-11-06 00:07:37+00:00,"MY FRIEND SMASHED MY LAPTOP!

→→ FOLLOW FOR GOOD LUCK→→ https://twitter.com/MrBeastYT

→FACEBOOK→ https://www.facebook.com/MrBeast6000

╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝
╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

PSYCHO FRIEND SMASHES MY LAPTOP

*This video is a parody of Mc juggernuggets and his psycho videos about really stupid and random things.",PT1M32S,314942,11661,0,901,https://www.youtube.com/watch?v=g0IrVKXIbmE
2Om2M4_Kyd0,FREE TO USE BO3 GAMEPLAY - 1080p,2015-11-03 01:58:07+00:00,"Link to free to use bo3 gameplay is here - https://www.youtube.com/channel/UCmaAtMHgspY0au0NR5oz8PA
All you have to do to use this free bo3 gameplay is download it and then link either mrbeast6000 or free to use cod gameplays in the description!

CLICK THIS LINK FOR PIE! - https://twitter.com/MrBeastYT


All Intro Songs - http://bit.ly/NoCopyrightSoud
Outro Song - https://www.youtube.com/watch?v=nhjGKgI0ZGw
Beats - https://www.youtube.com/watch?v=XQI8kkBLiPk
https://www.youtube.com/watch?v=v5UtU",PT2M45S,58430,1875,0,177,https://www.youtube.com/watch?v=2Om2M4_Kyd0
KaaEivIqX6M,Double Agent (Short Film),2015-11-01 14:33:38+00:00,"Me and my friends wanted to make a short film.... Enjoy lol

Expand to learn more.

This short film was made by Tolar, Cameron, Michael, and Jimmy(Mrbeast). Tolar is responsible for writing the script/idea. Cameron and Tolar both did the choreography. Michael, well he just showed up at the end and did the car scene.",PT7M50S,171005,6204,0,477,https://www.youtube.com/watch?v=KaaEivIqX6M
W4gBpws7Ug8,YOU ONLY DO YOUTUBE FOR VIEWS,2015-10-29 21:12:15+00:00,"We all see comments saying ""You only do youtube for views"" and that is exactly what I talk about in this video.
CLICK THIS LINK FOR PIE! - https://twitter.com/MrBeastYT


All Intro Songs - http://bit.ly/NoCopyrightSoud
Outro Song - https://www.youtube.com/watch?v=nhjGKgI0ZGw
Beats - https://www.youtube.com/watch?v=XQI8kkBLiPk
https://www.youtube.com/watch?v=v5UtUaQsXmQ



╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

iF YOU READ THIS FOLLOW MY FREAKEN TWITTER ",PT5M34S,84027,3538,0,268,https://www.youtube.com/watch?v=W4gBpws7Ug8
NT3EkjxO8hs,"10,000 QNA With MUM",2015-10-29 00:21:29+00:00,"Hey you, thanks for watching my videos!

10k hype boyz",PT3M55S,338317,14413,0,1812,https://www.youtube.com/watch?v=NT3EkjxO8hs
syMozMiJneM,Why I Stopped Playing Video Games - Video Game Commentary,2015-10-25 21:20:24+00:00,"Why I stopped Playing Video Games, is what I talk about in this video and I hope you enjoy!
CLICK THIS LINK FOR PIE! - https://twitter.com/MrBeastYT


All Intro Songs - http://bit.ly/NoCopyrightSoud
Outro Song - https://www.youtube.com/watch?v=nhjGKgI0ZGw
Beats - https://www.youtube.com/watch?v=XQI8kkBLiPk
https://www.youtube.com/watch?v=v5UtUaQsXmQ



╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

iF YOU READ THIS FOLLOW MY FREAKEN TWITTER RIGHT NOW OR I WILL ",PT4M44S,66378,1743,0,211,https://www.youtube.com/watch?v=syMozMiJneM
Wt6cMjn3YLg,YOUTUBE RED STEALS CONTENT CREATORS MONEY? What Is Youtube Red?,2015-10-21 23:13:36+00:00,"YOUTUBE RED STEALS CONTENT CREATORS MONEY? What Is Youtube Red? Youtube Ad Less? These are all covered in this video!
CLICK THIS LINK FOR PIE! - https://twitter.com/MrBeastYT


All Intro Songs - http://bit.ly/NoCopyrightSoud
Outro Song - https://www.youtube.com/watch?v=nhjGKgI0ZGw
Beats - https://www.youtube.com/watch?v=XQI8kkBLiPk
https://www.youtube.com/watch?v=v5UtUaQsXmQ



╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

iF YOU READ THIS FOLLOW MY FREAKEN TW",PT5M26S,59777,2382,0,200,https://www.youtube.com/watch?v=Wt6cMjn3YLg
OEuS7fjMlMc,Millions Of Views!,2015-10-18 23:15:40+00:00,"IF YOU READ THIS OPEN THE DESCRIPTION RIGHT NOW




FOLLOW MY TWITTER - https://twitter.com/MrBeastYT
FOLLOW MY TWITTER - https://twitter.com/MrBeastYT
FOLLOW MY TWITTER - https://twitter.com/MrBeastYT
FOLLOW MY TWITTER - https://twitter.com/MrBeastYT
FOLLOW MY TWITTER - https://twitter.com/MrBeastYT
FOLLOW MY TWITTER - https://twitter.com/MrBeastYT
FOLLOW MY TWITTER - https://twitter.com/MrBeastYT
FOLLOW MY TWITTER - https://twitter.com/MrBeastYT
FOLLOW MY TWITTER - https://twitter.com/MrBeastY",PT3M47S,970608,31107,0,2048,https://www.youtube.com/watch?v=OEuS7fjMlMc
1Pr-R2nKTY4,"How To Get 1,000 Subscribers On Youtube - Vlogs Gaming",2015-10-15 20:12:22+00:00,"Do you want a thousand subscribers on youtube? Well then follow this guide on how to get 1,000 subscribers on youtube and you will be there in no time and fast!
CLICK THIS LINK FOR PIE! - https://twitter.com/MrBeastYT


All Intro Songs - http://bit.ly/NoCopyrightSoud
Outro Song - https://www.youtube.com/watch?v=nhjGKgI0ZGw
Beats - https://www.youtube.com/watch?v=XQI8kkBLiPk
https://www.youtube.com/watch?v=v5UtUaQsXmQ



╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩",PT2M59S,96746,4380,0,503,https://www.youtube.com/watch?v=1Pr-R2nKTY4
QqdUhn99E-s,High School Education Be Like (Paying Taxes),2015-10-14 21:10:31+00:00,"I was bored and this happened

CLICK THIS LINK FOR PIE! - https://twitter.com/MrBeastYT


High School Education Be Like (in america)",PT2M46S,61487,2053,0,224,https://www.youtube.com/watch?v=QqdUhn99E-s
1UygJmcHUdQ,I Got Bored Of Studying So This Happened,2015-10-13 01:15:19+00:00,"I hate studying 

METH = DEATH",PT2M9S,737632,21507,0,999,https://www.youtube.com/watch?v=1UygJmcHUdQ
g4DAFnZcCcQ,Best Microphone For Youtube (Gaming Commentaries Vocals Singing Podcast),2015-10-11 18:56:01+00:00,"Best Microphone For Youtube is the blue snowball and it works well for gaming commentaries, vocals, singing, podcasts, and anything else you can think of.
CLICK THIS LINK FOR PIE! - https://twitter.com/MrBeastYT


All Intro Songs - http://bit.ly/NoCopyrightSoud
Outro Song - https://www.youtube.com/watch?v=nhjGKgI0ZGw
Beats - https://www.youtube.com/watch?v=XQI8kkBLiPk
https://www.youtube.com/watch?v=v5UtUaQsXmQ



╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

",PT3M37S,58395,2050,0,351,https://www.youtube.com/watch?v=g4DAFnZcCcQ
LTr8cXAxy1I,9k Subs - Channel Talk,2015-10-10 17:20:05+00:00,"Thanks for 9k :)
CLICK THIS LINK FOR PIE! - https://twitter.com/MrBeastYT
NEW Merch Store! - https://mrbeast.store

Check out Viewstats! - https://www.viewstats.com/

For any questions or inquiries regarding this video please reach out to chucky@mrbeastbusiness.com",PT4M35S,119973,4079,0,866,https://www.youtube.com/watch?v=LTr8cXAxy1I
Ow3xqv7ahXo,How Much Money Does Bill Gates Make / Have - Billionaire,2015-10-09 22:27:01+00:00,"Have you ever wondered how much money Bill Gates has or makes? Well in this video we talk about the billionaire and his income. Try not to get jealous over this ridiculous amount of money lol
CLICK THIS LINK FOR PIE! - https://twitter.com/MrBeastYT


All Intro Songs - http://bit.ly/NoCopyrightSoud
Outro Song - https://www.youtube.com/watch?v=nhjGKgI0ZGw
Beats - https://www.youtube.com/watch?v=XQI8kkBLiPk
https://www.youtube.com/watch?v=v5UtUaQsXmQ



╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚",PT4M4S,141863,4128,0,350,https://www.youtube.com/watch?v=Ow3xqv7ahXo
TRiF8PdrIP8,MrBeast6000's Channel Trailer,2015-10-08 20:00:00+00:00,"╔═╦╗╔╦╗╔═╦═╦╦╦╦╗╔═╗
║╚╣║║║╚╣╚╣╔╣╔╣║╚╣═╣ 
╠╗║╚╝║║╠╗║╚╣║║║║║═╣
╚═╩══╩═╩═╩═╩╝╚╩═╩═╝

CLICK THIS LINK FOR PIE! - https://twitter.com/MrBeastYT
Inspired By - https://www.youtube.com/channel/UCY96KrFJim9wb4j8Qcc-j-w

THIS IS MY FACEBOOK LIKE IT OR I WILL CRY
https://www.facebook.com/MrBeast6000

FOLLOW MY GOOGLE PLUS PAGE SO I CAN BE VERIFIED! 
https://plus.google.com/112606791377434618198",PT1M55S,1638180,126001,0,12297,https://www.youtube.com/watch?v=TRiF8PdrIP8
NFZ_MtTvwm0,Best Non-Copyrighted Songs For Videos! (Intros Vlogs Gaming Trailers) 2016,2015-10-05 22:41:22+00:00,"Best Non-Copyrighted Songs For Videos! (Intros Vlogs Gaming Trailers) Feel free to use these in your videos!

CLICK THIS LINK FOR PIE! - https://twitter.com/MrBeastYT


These are the non copyrighted songs in order of the video.

1.) The Eden Project - XO https://www.youtube.com/watch?v=xjmyh_S4uQ0
2.) Zack Hemsey - ""The Way (Instrumental)"" - https://www.youtube.com/watch?v=oN2Xs-MvxLw
3.) Keys N Krates - All The Time (Tove Lo Flip) - https://www.youtube.com/watch?v=qn9AeUK-jG4
4.) XV - Awesome (",PT2M59S,85232,2600,0,260,https://www.youtube.com/watch?v=NFZ_MtTvwm0
